Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country/Region;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
5525;CA-2020-147123;10/12/2020;12/12/2020;First Class;SJ-20125;Sanjit Jacobs;Home Office;United States;Long Beach;California;90805;West;OFF-PA-10000575;Office Supplies;Paper;Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page;80.28;12;0;369.288
5526;CA-2021-154501;30/04/2021;05/05/2021;Standard Class;EA-14035;Erin Ashbrook;Corporate;United States;Los Angeles;California;90008;West;OFF-AR-10002804;Office Supplies;Art;Faber Castell Col-Erase Pencils;9.78;2;0;40.098
5527;CA-2021-166933;24/04/2021;28/04/2021;Standard Class;MG-17890;Michael Granlund;Home Office;United States;Santa Barbara;California;93101;West;OFF-FA-10002676;Office Supplies;Fasteners;Colored Push Pins;1.81;1;0;0.6516
5528;CA-2019-142055;08/05/2019;10/05/2019;First Class;AB-10255;Alejandro Ballentine;Home Office;United States;New York City;New York;10009;East;OFF-PA-10003465;Office Supplies;Paper;Xerox 1912;37.94;2;0;182.112
5529;CA-2019-137106;31/03/2019;04/04/2019;Standard Class;SC-20260;Scott Cohen;Corporate;United States;Jacksonville;Florida;32216;South;TEC-PH-10000011;Technology;Phones;PureGear Roll-On Screen Protector;79.96;5;0.2;27.986
5530;CA-2021-136609;06/08/2021;11/08/2021;Standard Class;TB-21355;Todd Boyes;Corporate;United States;Cedar Hill;Texas;75104;Central;OFF-PA-10004381;Office Supplies;Paper;14-7/8 x 11 Blue Bar Computer Printout Paper;115.296;3;0.2;403.536
5531;CA-2021-160885;02/12/2021;06/12/2021;Standard Class;JK-16090;Juliana Krohn;Consumer;United States;Omaha;Nebraska;68104;Central;TEC-PH-10001795;Technology;Phones;ClearOne CHATAttach 160 - speaker phone;2479.96;4;0;743.988
5532;US-2020-167472;06/06/2020;07/06/2020;First Class;CK-12595;Clytie Kelty;Consumer;United States;Little Rock;Arkansas;72209;South;TEC-AC-10001109;Technology;Accessories;Logitech Trackman Marble Mouse;179.94;6;0;755.748
5533;US-2020-167472;06/06/2020;07/06/2020;First Class;CK-12595;Clytie Kelty;Consumer;United States;Little Rock;Arkansas;72209;South;TEC-AC-10003038;Technology;Accessories;Kingston Digital DataTraveler 16GB USB 2.0;26.85;3;0;51.015
5534;US-2020-167472;06/06/2020;07/06/2020;First Class;CK-12595;Clytie Kelty;Consumer;United States;Little Rock;Arkansas;72209;South;TEC-AC-10003174;Technology;Accessories;Plantronics S12 Corded Telephone Headset System;323.37;3;0;129.348
5535;US-2020-167472;06/06/2020;07/06/2020;First Class;CK-12595;Clytie Kelty;Consumer;United States;Little Rock;Arkansas;72209;South;OFF-PA-10000157;Office Supplies;Paper;Xerox 191;59.94;3;0;281.718
5536;US-2020-167472;06/06/2020;07/06/2020;First Class;CK-12595;Clytie Kelty;Consumer;United States;Little Rock;Arkansas;72209;South;OFF-BI-10001721;Office Supplies;Binders;Trimflex Flexible Post Binders;64.14;3;0;307.872
5537;US-2020-167472;06/06/2020;07/06/2020;First Class;CK-12595;Clytie Kelty;Consumer;United States;Little Rock;Arkansas;72209;South;OFF-BI-10000591;Office Supplies;Binders;Avery Binder Labels;11.67;3;0;56.016
5538;US-2020-167472;06/06/2020;07/06/2020;First Class;CK-12595;Clytie Kelty;Consumer;United States;Little Rock;Arkansas;72209;South;OFF-PA-10001534;Office Supplies;Paper;Xerox 230;12.96;2;0;62.208
5539;CA-2019-120551;13/04/2019;20/04/2019;Standard Class;SS-20590;Sonia Sunley;Consumer;United States;Norfolk;Nebraska;68701;Central;OFF-BI-10002071;Office Supplies;Binders;Fellowes Black Plastic Comb Bindings;17.43;3;0;80.178
5540;US-2021-150595;22/05/2021;26/05/2021;Standard Class;LE-16810;Laurel Elliston;Consumer;United States;Chicago;Illinois;60653;Central;FUR-CH-10000513;Furniture;Chairs;High-Back Leather Manager's Chair;181.986;2;0.3;-545.958
5541;US-2021-150595;22/05/2021;26/05/2021;Standard Class;LE-16810;Laurel Elliston;Consumer;United States;Chicago;Illinois;60653;Central;OFF-BI-10003274;Office Supplies;Binders;Avery Durable Slant Ring Binders, No Labels;1.592;2;0.8;-26.268
5542;US-2021-150595;22/05/2021;26/05/2021;Standard Class;LE-16810;Laurel Elliston;Consumer;United States;Chicago;Illinois;60653;Central;OFF-SU-10000381;Office Supplies;Supplies;Acme Forged Steel Scissors with Black Enamel Handles;22.344;3;0.2;25.137
5543;CA-2020-134936;19/12/2020;25/12/2020;Standard Class;ES-14080;Erin Smith;Corporate;United States;Tucson;Arizona;85705;West;FUR-TA-10001086;Furniture;Tables;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine;455.97;6;0.5;-2.188.656
5544;CA-2020-134936;19/12/2020;25/12/2020;Standard Class;ES-14080;Erin Smith;Corporate;United States;Tucson;Arizona;85705;West;OFF-BI-10000174;Office Supplies;Binders;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;10.44;6;0.7;-7.656
5545;CA-2020-134936;19/12/2020;25/12/2020;Standard Class;ES-14080;Erin Smith;Corporate;United States;Tucson;Arizona;85705;West;OFF-BI-10002103;Office Supplies;Binders;Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl;5.214;2;0.7;-41.712
5546;CA-2021-102967;22/09/2021;26/09/2021;Standard Class;MG-17890;Michael Granlund;Home Office;United States;Concord;New Hampshire;3301;East;OFF-ST-10001590;Office Supplies;Storage;Tenex Personal Project File with Scoop Front Design, Black;67.4;5;0;17.524
5547;CA-2021-151008;07/09/2021;08/09/2021;First Class;JM-16195;Justin MacKendrick;Consumer;United States;Draper;Utah;84020;West;FUR-FU-10002396;Furniture;Furnishings;DAX Copper Panel Document Frame, 5 x 7 Size;25.16;2;0;105.672
5548;CA-2021-151008;07/09/2021;08/09/2021;First Class;JM-16195;Justin MacKendrick;Consumer;United States;Draper;Utah;84020;West;TEC-PH-10002807;Technology;Phones;Motorla HX550 Universal Bluetooth Headset;126.56;4;0.2;47.46
5549;CA-2018-159800;28/11/2018;01/12/2018;First Class;SG-20470;Sheri Gordon;Consumer;United States;San Francisco;California;94109;West;OFF-AP-10004859;Office Supplies;Appliances;Acco 6 Outlet Guardian Premium Surge Suppressor;43.68;3;0;117.936
5550;CA-2018-159800;28/11/2018;01/12/2018;First Class;SG-20470;Sheri Gordon;Consumer;United States;San Francisco;California;94109;West;TEC-AC-10003447;Technology;Accessories;Micropad Numeric Keypads;139.93;7;0;349.825
5551;US-2018-159618;12/11/2018;16/11/2018;Standard Class;DB-12970;Darren Budd;Corporate;United States;Houston;Texas;77036;Central;OFF-AR-10003183;Office Supplies;Art;Avery Fluorescent Highlighter Four-Color Set;2.672;1;0.2;0.334
5552;US-2018-159618;12/11/2018;16/11/2018;Standard Class;DB-12970;Darren Budd;Corporate;United States;Houston;Texas;77036;Central;OFF-SU-10000432;Office Supplies;Supplies;Acco Side-Punched Conventional Columnar Pads;16.656;6;0.2;-3.123
5553;US-2018-159618;12/11/2018;16/11/2018;Standard Class;DB-12970;Darren Budd;Corporate;United States;Houston;Texas;77036;Central;TEC-AC-10003832;Technology;Accessories;Imation 16GB Mini TravelDrive USB 2.0 Flash Drive;79.512;3;0.2;208.719
5554;US-2018-159618;12/11/2018;16/11/2018;Standard Class;DB-12970;Darren Budd;Corporate;United States;Houston;Texas;77036;Central;OFF-PA-10004100;Office Supplies;Paper;Xerox 216;36.288;7;0.2;127.008
5555;US-2018-159618;12/11/2018;16/11/2018;Standard Class;DB-12970;Darren Budd;Corporate;United States;Houston;Texas;77036;Central;FUR-BO-10004467;Furniture;Bookcases;Bestar Classic Bookcase;679.932;1;0.32;-129.987
5556;CA-2021-116113;02/10/2021;06/10/2021;Second Class;JW-15220;Jane Waco;Corporate;United States;Montgomery;Alabama;36116;South;FUR-FU-10002963;Furniture;Furnishings;Master Caster Door Stop, Gray;10.16;2;0;34.544
5557;CA-2019-125066;14/12/2019;18/12/2019;Standard Class;KD-16495;Keith Dawkins;Corporate;United States;Jackson;Mississippi;39212;South;FUR-FU-10003829;Furniture;Furnishings;Stackable Trays;6.16;2;0;19.712
5558;CA-2019-125066;14/12/2019;18/12/2019;Standard Class;KD-16495;Keith Dawkins;Corporate;United States;Jackson;Mississippi;39212;South;OFF-AR-10003582;Office Supplies;Art;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;56.3;2;0;15.764
5559;US-2019-114741;06/12/2019;10/12/2019;Standard Class;IL-15100;Ivan Liston;Consumer;United States;North Las Vegas;Nevada;89031;West;OFF-PA-10000048;Office Supplies;Paper;Xerox 20;6.48;1;0;31.104
5560;US-2019-114741;06/12/2019;10/12/2019;Standard Class;IL-15100;Ivan Liston;Consumer;United States;North Las Vegas;Nevada;89031;West;OFF-ST-10000078;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;1325.85;5;0;238.653
5561;US-2019-114741;06/12/2019;10/12/2019;Standard Class;IL-15100;Ivan Liston;Consumer;United States;North Las Vegas;Nevada;89031;West;OFF-LA-10004853;Office Supplies;Labels;Avery 483;14.94;3;0;68.724
5562;CA-2021-133263;31/03/2021;02/04/2021;Second Class;JE-15610;Jim Epp;Corporate;United States;Atlanta;Georgia;30318;South;OFF-BI-10001153;Office Supplies;Binders;Ibico Recycled Grain-Textured Covers;34.54;1;0;17.27
5563;CA-2021-133263;31/03/2021;02/04/2021;Second Class;JE-15610;Jim Epp;Corporate;United States;Atlanta;Georgia;30318;South;TEC-CO-10001449;Technology;Copiers;Hewlett Packard LaserJet 3310 Copier;2999.95;5;0;1.439.976
5564;CA-2021-133263;31/03/2021;02/04/2021;Second Class;JE-15610;Jim Epp;Corporate;United States;Atlanta;Georgia;30318;South;OFF-BI-10000474;Office Supplies;Binders;Avery Recycled Flexi-View Covers for Binding Systems;64.12;4;0;307.776
5565;CA-2021-157966;13/03/2021;13/03/2021;Same Day;SU-20665;Stephanie Ulpright;Home Office;United States;Chicago;Illinois;60610;Central;OFF-AR-10000799;Office Supplies;Art;Col-Erase Pencils with Erasers;19.456;4;0.2;21.888
5566;CA-2021-157966;13/03/2021;13/03/2021;Same Day;SU-20665;Stephanie Ulpright;Home Office;United States;Chicago;Illinois;60610;Central;TEC-MA-10002109;Technology;Machines;HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax;209.986;2;0.3;89.994
5567;CA-2021-157966;13/03/2021;13/03/2021;Same Day;SU-20665;Stephanie Ulpright;Home Office;United States;Chicago;Illinois;60610;Central;OFF-AR-10003338;Office Supplies;Art;"Eberhard Faber 3 1/2"" Golf Pencils";29.76;5;0.2;1.86
5568;CA-2021-157966;13/03/2021;13/03/2021;Same Day;SU-20665;Stephanie Ulpright;Home Office;United States;Chicago;Illinois;60610;Central;FUR-CH-10003606;Furniture;Chairs;SAFCO Folding Chair Trolley;89.768;1;0.3;-25.648
5569;CA-2021-157966;13/03/2021;13/03/2021;Same Day;SU-20665;Stephanie Ulpright;Home Office;United States;Chicago;Illinois;60610;Central;TEC-CO-10001449;Technology;Copiers;Hewlett Packard LaserJet 3310 Copier;959.984;2;0.2;3.359.944
5570;CA-2021-157966;13/03/2021;13/03/2021;Same Day;SU-20665;Stephanie Ulpright;Home Office;United States;Chicago;Illinois;60610;Central;OFF-PA-10001934;Office Supplies;Paper;Xerox 1993;15.552;3;0.2;56.376
5571;CA-2021-157966;13/03/2021;13/03/2021;Same Day;SU-20665;Stephanie Ulpright;Home Office;United States;Chicago;Illinois;60610;Central;TEC-PH-10001527;Technology;Phones;Plantronics MX500i Earset;34.36;1;0.2;-73.015
5572;CA-2018-151162;05/12/2018;09/12/2018;Standard Class;EA-14035;Erin Ashbrook;Corporate;United States;Columbus;Ohio;43229;East;OFF-PA-10001033;Office Supplies;Paper;Xerox 1893;98.376;3;0.2;356.613
5573;CA-2018-151162;05/12/2018;09/12/2018;Standard Class;EA-14035;Erin Ashbrook;Corporate;United States;Columbus;Ohio;43229;East;OFF-BI-10003719;Office Supplies;Binders;Large Capacity Hanging Post Binders;29.94;4;0.7;-23.952
5574;CA-2018-151162;05/12/2018;09/12/2018;Standard Class;EA-14035;Erin Ashbrook;Corporate;United States;Columbus;Ohio;43229;East;OFF-PA-10003036;Office Supplies;Paper;"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book";17.472;3;0.2;56.784
5575;CA-2018-151162;05/12/2018;09/12/2018;Standard Class;EA-14035;Erin Ashbrook;Corporate;United States;Columbus;Ohio;43229;East;TEC-PH-10001870;Technology;Phones;Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5;36.738;1;0.4;-91.845
5576;CA-2018-151162;05/12/2018;09/12/2018;Standard Class;EA-14035;Erin Ashbrook;Corporate;United States;Columbus;Ohio;43229;East;TEC-PH-10001809;Technology;Phones;Panasonic KX T7736-B Digital phone;179.94;2;0.4;-44.985
5577;CA-2020-136686;12/12/2020;16/12/2020;Standard Class;RF-19840;Roy Französisch;Consumer;United States;Pasadena;California;91104;West;FUR-FU-10004864;Furniture;Furnishings;"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock";383.64;6;0;1.227.648
5578;CA-2020-136686;12/12/2020;16/12/2020;Standard Class;RF-19840;Roy Französisch;Consumer;United States;Pasadena;California;91104;West;OFF-AP-10002350;Office Supplies;Appliances;Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector;56.52;3;0;158.256
5579;CA-2021-137498;09/09/2021;14/09/2021;Second Class;LC-17050;Liz Carlisle;Consumer;United States;Los Angeles;California;90004;West;OFF-AR-10003829;Office Supplies;Art;Newell 35;6.56;2;0;19.024
5580;CA-2021-137498;09/09/2021;14/09/2021;Second Class;LC-17050;Liz Carlisle;Consumer;United States;Los Angeles;California;90004;West;FUR-CH-10003833;Furniture;Chairs;Novimex Fabric Task Chair;243.92;5;0.2;-15.245
5581;CA-2021-137498;09/09/2021;14/09/2021;Second Class;LC-17050;Liz Carlisle;Consumer;United States;Los Angeles;California;90004;West;OFF-PA-10000143;Office Supplies;Paper;Astroparche Fine Business Paper;47.52;9;0;228.096
5582;CA-2021-163818;04/10/2021;08/10/2021;Standard Class;PS-18970;Paul Stevenson;Home Office;United States;Clinton;Maryland;20735;East;FUR-FU-10000076;Furniture;Furnishings;24-Hour Round Wall Clock;19.98;1;0;85.914
5583;CA-2020-161158;09/05/2020;13/05/2020;Standard Class;PS-18970;Paul Stevenson;Home Office;United States;New York City;New York;10024;East;OFF-AR-10000462;Office Supplies;Art;Sanford Pocket Accent Highlighters;8;5;0;3.44
5584;CA-2018-116673;15/12/2018;19/12/2018;Second Class;JO-15280;Jas O'Carroll;Consumer;United States;San Diego;California;92037;West;FUR-FU-10003829;Furniture;Furnishings;Stackable Trays;6.16;2;0;19.712
5585;CA-2021-105333;30/11/2021;04/12/2021;Standard Class;VP-21730;Victor Preis;Home Office;United States;New York City;New York;10011;East;OFF-ST-10002182;Office Supplies;Storage;Iris 3-Drawer Stacking Bin, Black;83.56;4;0;16.712
5586;CA-2021-105333;30/11/2021;04/12/2021;Standard Class;VP-21730;Victor Preis;Home Office;United States;New York City;New York;10011;East;TEC-PH-10001468;Technology;Phones;Panasonic Business Telephones KX-T7736;546.06;3;0;163.818
5587;CA-2021-105333;30/11/2021;04/12/2021;Standard Class;VP-21730;Victor Preis;Home Office;United States;New York City;New York;10011;East;OFF-ST-10001809;Office Supplies;Storage;Fellowes Officeware Wire Shelving;269.49;3;0;53.898
5588;CA-2019-149993;19/03/2019;20/03/2019;First Class;GA-14725;Guy Armstrong;Consumer;United States;Lancaster;California;93534;West;OFF-FA-10001561;Office Supplies;Fasteners;Stockwell Push Pins;10.9;5;0;3.597
5589;CA-2018-168158;19/07/2018;24/07/2018;Standard Class;EM-14140;Eugene Moren;Home Office;United States;Great Falls;Montana;59405;West;OFF-BI-10001759;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue";6.096;2;0.2;22.098
5590;CA-2020-115224;08/12/2020;11/12/2020;Second Class;DB-13615;Doug Bickford;Consumer;United States;San Francisco;California;94110;West;OFF-ST-10000615;Office Supplies;Storage;SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h;34.05;3;0;9.534
5591;CA-2020-115224;08/12/2020;11/12/2020;Second Class;DB-13615;Doug Bickford;Consumer;United States;San Francisco;California;94110;West;OFF-ST-10003816;Office Supplies;Storage;Fellowes High-Stak Drawer Files;352.38;2;0;810.474
5592;CA-2018-164742;13/10/2018;18/10/2018;Second Class;ML-17395;Marina Lichtenstein;Corporate;United States;Lakewood;New Jersey;8701;East;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;245.98;2;0;270.578
5593;CA-2018-164742;13/10/2018;18/10/2018;Second Class;ML-17395;Marina Lichtenstein;Corporate;United States;Lakewood;New Jersey;8701;East;OFF-BI-10004738;Office Supplies;Binders;Flexible Leather- Look Classic Collection Ring Binder;18.94;1;0;9.47
5594;US-2021-108014;19/11/2021;25/11/2021;Standard Class;JH-15430;Jennifer Halladay;Consumer;United States;Cleveland;Ohio;44105;East;OFF-BI-10003984;Office Supplies;Binders;Lock-Up Easel 'Spel-Binder';59.913;7;0.7;-459.333
5595;CA-2021-160325;24/09/2021;24/09/2021;Same Day;BP-11095;Bart Pistole;Corporate;United States;Lawrence;Massachusetts;1841;East;TEC-PH-10000984;Technology;Phones;Panasonic KX-TG9471B;391.98;2;0;1.097.544
5596;CA-2021-160325;24/09/2021;24/09/2021;Same Day;BP-11095;Bart Pistole;Corporate;United States;Lawrence;Massachusetts;1841;East;TEC-PH-10001944;Technology;Phones;Wi-Ex zBoost YX540 Cellular Phone Signal Booster;437.85;3;0;131.355
5597;CA-2019-159779;25/09/2019;29/09/2019;Standard Class;SB-20185;Sarah Brown;Consumer;United States;Concord;New Hampshire;3301;East;OFF-BI-10002735;Office Supplies;Binders;GBC Prestige Therm-A-Bind Covers;68.62;2;0;322.514
5598;CA-2021-151176;13/02/2021;20/02/2021;Standard Class;SV-20785;Stewart Visinsky;Consumer;United States;Baltimore;Maryland;21215;East;OFF-SU-10001165;Office Supplies;Supplies;Acme Elite Stainless Steel Scissors;25.02;3;0;65.052
5599;CA-2021-151176;13/02/2021;20/02/2021;Standard Class;SV-20785;Stewart Visinsky;Consumer;United States;Baltimore;Maryland;21215;East;OFF-AR-10000614;Office Supplies;Art;Barrel Sharpener;10.71;3;0;27.846
5600;CA-2018-108903;03/10/2018;03/10/2018;Same Day;DO-13435;Denny Ordway;Consumer;United States;Columbus;Ohio;43229;East;OFF-AR-10004010;Office Supplies;Art;Hunt Boston Vacuum Mount KS Pencil Sharpener;55.984;2;0.2;41.988
5601;CA-2018-108903;03/10/2018;03/10/2018;Same Day;DO-13435;Denny Ordway;Consumer;United States;Columbus;Ohio;43229;East;OFF-EN-10004030;Office Supplies;Envelopes;Convenience Packs of Business Envelopes;14.48;5;0.2;4.887
5602;CA-2018-108903;03/10/2018;03/10/2018;Same Day;DO-13435;Denny Ordway;Consumer;United States;Columbus;Ohio;43229;East;TEC-AC-10003023;Technology;Accessories;Logitech G105 Gaming Keyboard;142.488;3;0.2;-35.622
5603;CA-2020-117919;27/08/2020;29/08/2020;Second Class;TB-21355;Todd Boyes;Corporate;United States;Houston;Texas;77041;Central;OFF-ST-10003572;Office Supplies;Storage;Portfile Personal File Boxes;14.16;1;0.2;1.062
5604;CA-2020-117919;27/08/2020;29/08/2020;Second Class;TB-21355;Todd Boyes;Corporate;United States;Houston;Texas;77041;Central;OFF-PA-10004353;Office Supplies;Paper;Southworth 25% Cotton Premium Laser Paper and Envelopes;79.92;5;0.2;27.972
5605;CA-2019-142475;03/12/2019;07/12/2019;Standard Class;BS-11380;Bill Stewart;Corporate;United States;New York City;New York;10011;East;OFF-BI-10003718;Office Supplies;Binders;GBC Therma-A-Bind 250T Electric Binding System;590.352;6;0.2;2.066.232
5606;CA-2020-134516;20/09/2020;25/09/2020;Standard Class;FM-14215;Filia McAdams;Corporate;United States;Greensboro;North Carolina;27405;South;FUR-FU-10001546;Furniture;Furnishings;Dana Swing-Arm Lamps;17.088;2;0.2;1.068
5607;CA-2020-134516;20/09/2020;25/09/2020;Standard Class;FM-14215;Filia McAdams;Corporate;United States;Greensboro;North Carolina;27405;South;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;98.392;1;0.2;-110.691
5608;CA-2021-105193;25/03/2021;31/03/2021;Standard Class;JL-15835;John Lee;Consumer;United States;New York City;New York;10024;East;OFF-AR-10001547;Office Supplies;Art;Newell 311;11.05;5;0;29.835
5609;CA-2019-168634;06/12/2019;11/12/2019;Standard Class;AF-10870;Art Ferguson;Consumer;United States;San Francisco;California;94109;West;OFF-AP-10001626;Office Supplies;Appliances;Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags;7.78;2;0;20.228
5610;CA-2021-117198;31/08/2021;05/09/2021;Standard Class;BG-11035;Barry Gonzalez;Consumer;United States;Monroe;Louisiana;71203;South;TEC-AC-10003033;Technology;Accessories;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;659.9;2;0;217.767
5611;CA-2019-145828;05/10/2019;07/10/2019;First Class;MB-17305;Maria Bertelson;Consumer;United States;Cincinnati;Ohio;45231;East;TEC-AC-10002323;Technology;Accessories;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;53.04;3;0.2;-4.641
5612;CA-2021-121027;18/08/2021;22/08/2021;Standard Class;HW-14935;Helen Wasserman;Corporate;United States;Seattle;Washington;98105;West;TEC-AC-10002049;Technology;Accessories;Plantronics Savi W720 Multi-Device Wireless Headset System;843.9;2;0;371.316
5613;CA-2021-121027;18/08/2021;22/08/2021;Standard Class;HW-14935;Helen Wasserman;Corporate;United States;Seattle;Washington;98105;West;TEC-AC-10002253;Technology;Accessories;Imation Bio 8GB USB Flash Drive Imation Corp;1496.16;9;0;224.424
5614;CA-2020-147431;02/02/2020;07/02/2020;Standard Class;AB-10105;Adrian Barton;Consumer;United States;New York City;New York;10011;East;OFF-ST-10003994;Office Supplies;Storage;"Belkin 19"" Center-Weighted Shelf, Gray";117.96;2;0;5.898
5615;CA-2020-158001;23/08/2020;27/08/2020;Standard Class;JP-15460;Jennifer Patt;Corporate;United States;New York City;New York;10035;East;OFF-AR-10002399;Office Supplies;Art;Dixon Prang Watercolor Pencils, 10-Color Set with Brush;21.3;5;0;8.733
5616;CA-2020-158001;23/08/2020;27/08/2020;Standard Class;JP-15460;Jennifer Patt;Corporate;United States;New York City;New York;10035;East;OFF-AP-10002118;Office Supplies;Appliances;"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators";1040.8;5;0;281.016
5617;CA-2020-158001;23/08/2020;27/08/2020;Standard Class;JP-15460;Jennifer Patt;Corporate;United States;New York City;New York;10035;East;OFF-AR-10001954;Office Supplies;Art;Newell 331;29.34;6;0;79.218
5618;CA-2021-125745;30/06/2021;04/07/2021;Standard Class;DV-13045;Darrin Van Huff;Corporate;United States;Memphis;Tennessee;38109;South;FUR-FU-10001591;Furniture;Furnishings;Advantus Panel Wall Certificate Holder - 8.5x11;19.52;2;0.2;5.368
5619;CA-2019-101154;18/09/2019;21/09/2019;First Class;CM-12190;Charlotte Melton;Consumer;United States;San Diego;California;92105;West;OFF-ST-10004186;Office Supplies;Storage;"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D";443.92;4;0;88.784
5620;US-2020-124163;25/09/2020;30/09/2020;Standard Class;SC-20695;Steve Chapman;Corporate;United States;La Crosse;Wisconsin;54601;Central;TEC-AC-10001908;Technology;Accessories;Logitech Wireless Headset h800;499.95;5;0;1.749.825
5621;US-2020-124163;25/09/2020;30/09/2020;Standard Class;SC-20695;Steve Chapman;Corporate;United States;La Crosse;Wisconsin;54601;Central;OFF-AR-10000817;Office Supplies;Art;Manco Dry-Lighter Erasable Highlighter;3.04;1;0;10.336
5622;US-2020-124163;25/09/2020;30/09/2020;Standard Class;SC-20695;Steve Chapman;Corporate;United States;La Crosse;Wisconsin;54601;Central;FUR-CH-10004218;Furniture;Chairs;Global Fabric Manager's Chair, Dark Gray;201.96;2;0;50.49
5623;US-2020-124163;25/09/2020;30/09/2020;Standard Class;SC-20695;Steve Chapman;Corporate;United States;La Crosse;Wisconsin;54601;Central;FUR-FU-10000755;Furniture;Furnishings;Eldon Expressions Mahogany Wood Desk Collection;68.64;11;0;17.16
5624;CA-2020-121748;24/10/2020;28/10/2020;Second Class;VW-21775;Victoria Wilson;Corporate;United States;Los Angeles;California;90032;West;TEC-AC-10003063;Technology;Accessories;Micro Innovations USB RF Wireless Keyboard with Mouse;100;4;0;21
5625;CA-2020-121748;24/10/2020;28/10/2020;Second Class;VW-21775;Victoria Wilson;Corporate;United States;Los Angeles;California;90032;West;TEC-AC-10002637;Technology;Accessories;Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black);359.98;2;0;215.988
5626;CA-2018-126683;29/09/2018;01/10/2018;Second Class;PP-18955;Paul Prost;Home Office;United States;Seattle;Washington;98115;West;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;6.16;2;0;29.568
5627;CA-2018-126683;29/09/2018;01/10/2018;Second Class;PP-18955;Paul Prost;Home Office;United States;Seattle;Washington;98115;West;FUR-TA-10002958;Furniture;Tables;Bevis Oval Conference Table, Walnut;2348.82;9;0;3.992.994
5628;CA-2021-148810;26/06/2021;01/07/2021;Standard Class;DR-12880;Dan Reichenbach;Corporate;United States;Miami;Florida;33180;South;OFF-LA-10004689;Office Supplies;Labels;Avery 512;13.872;6;0.2;46.818
5629;CA-2021-148810;26/06/2021;01/07/2021;Standard Class;DR-12880;Dan Reichenbach;Corporate;United States;Miami;Florida;33180;South;FUR-CH-10001545;Furniture;Chairs;Hon Comfortask Task/Swivel Chairs;273.552;3;0.2;-136.776
5630;US-2020-146066;21/08/2020;23/08/2020;Second Class;RB-19465;Rick Bensley;Home Office;United States;Philadelphia;Pennsylvania;19143;East;FUR-TA-10002530;Furniture;Tables;"Iceberg OfficeWorks 42"" Round Tables";815.292;9;0.4;-339.705
5631;CA-2018-127614;11/02/2018;15/02/2018;Standard Class;NF-18385;Natalie Fritzler;Consumer;United States;Chesapeake;Virginia;23320;South;TEC-AC-10001432;Technology;Accessories;Enermax Aurora Lite Keyboard;234.45;3;0;103.158
5632;CA-2018-127614;11/02/2018;15/02/2018;Standard Class;NF-18385;Natalie Fritzler;Consumer;United States;Chesapeake;Virginia;23320;South;FUR-TA-10003715;Furniture;Tables;Hon 2111 Invitation Series Corner Table;1256.22;6;0;753.732
5633;CA-2018-127614;11/02/2018;15/02/2018;Standard Class;NF-18385;Natalie Fritzler;Consumer;United States;Chesapeake;Virginia;23320;South;OFF-BI-10003291;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;17.46;2;0;82.062
5634;CA-2020-101742;23/09/2020;28/09/2020;Second Class;CR-12580;Clay Rozendal;Home Office;United States;New York City;New York;10009;East;OFF-BI-10004187;Office Supplies;Binders;3-ring staple pack;10.528;7;0.2;36.848
5635;CA-2019-134943;05/12/2019;06/12/2019;First Class;SU-20665;Stephanie Ulpright;Home Office;United States;Ann Arbor;Michigan;48104;Central;OFF-BI-10000666;Office Supplies;Binders;Surelock Post Binders;152.8;5;0;76.4
5636;CA-2021-123022;03/09/2021;08/09/2021;Standard Class;SC-20050;Sample Company A;Home Office;United States;La Mesa;California;91941;West;OFF-BI-10002225;Office Supplies;Binders;"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""";82.56;5;0.2;28.896
